v1	I(V2)	Ix(x2:VF0)
1.029999999999983e+001	1.998736e+000	1.998736e+000
1.030999999999983e+001	1.998730e+000	1.998730e+000
1.031999999999982e+001	1.998724e+000	1.998724e+000
1.032999999999982e+001	1.998717e+000	1.998717e+000
1.033999999999982e+001	1.998711e+000	1.998711e+000
1.034999999999982e+001	1.998704e+000	1.998704e+000
1.035999999999982e+001	1.998698e+000	1.998698e+000
1.036999999999982e+001	1.998691e+000	1.998691e+000
1.037999999999982e+001	1.998683e+000	1.998683e+000
1.038999999999982e+001	1.998676e+000	1.998676e+000
1.039999999999982e+001	1.998669e+000	1.998669e+000
1.040999999999982e+001	1.998661e+000	1.998661e+000
1.041999999999982e+001	1.998653e+000	1.998653e+000
1.042999999999982e+001	1.998645e+000	1.998645e+000
1.043999999999982e+001	1.998637e+000	1.998637e+000
1.044999999999982e+001	1.998628e+000	1.998628e+000
1.045999999999982e+001	1.998620e+000	1.998620e+000
1.046999999999982e+001	1.998611e+000	1.998611e+000
1.047999999999982e+001	1.998602e+000	1.998602e+000
1.048999999999982e+001	1.998592e+000	1.998592e+000
1.049999999999982e+001	1.998583e+000	1.998583e+000
1.050999999999982e+001	1.998573e+000	1.998573e+000
1.051999999999982e+001	1.998562e+000	1.998562e+000
1.052999999999982e+001	1.998552e+000	1.998552e+000
1.053999999999982e+001	1.998541e+000	1.998541e+000
1.054999999999982e+001	1.998530e+000	1.998530e+000
1.055999999999982e+001	1.998518e+000	1.998518e+000
1.056999999999982e+001	1.998507e+000	1.998507e+000
1.057999999999982e+001	1.998495e+000	1.998495e+000
1.058999999999982e+001	1.998482e+000	1.998482e+000
1.059999999999982e+001	1.998469e+000	1.998469e+000
1.060999999999982e+001	1.998456e+000	1.998456e+000
1.061999999999982e+001	1.998442e+000	1.998442e+000
1.062999999999982e+001	1.998428e+000	1.998428e+000
1.063999999999982e+001	1.998414e+000	1.998414e+000
1.064999999999982e+001	1.998399e+000	1.998399e+000
1.065999999999982e+001	1.998384e+000	1.998384e+000
1.066999999999982e+001	1.998368e+000	1.998368e+000
1.067999999999982e+001	1.998352e+000	1.998352e+000
1.068999999999982e+001	1.998335e+000	1.998335e+000
1.069999999999982e+001	1.998318e+000	1.998318e+000
1.070999999999982e+001	1.998301e+000	1.998301e+000
1.071999999999982e+001	1.998282e+000	1.998282e+000
1.072999999999982e+001	1.998264e+000	1.998264e+000
1.073999999999982e+001	1.998244e+000	1.998244e+000
1.074999999999982e+001	1.998224e+000	1.998224e+000
1.075999999999982e+001	1.998204e+000	1.998204e+000
1.076999999999982e+001	1.998183e+000	1.998183e+000
1.077999999999982e+001	1.998161e+000	1.998161e+000
1.078999999999981e+001	1.998138e+000	1.998138e+000
1.079999999999981e+001	1.998115e+000	1.998115e+000
1.080999999999981e+001	1.998091e+000	1.998091e+000
1.081999999999981e+001	1.998067e+000	1.998067e+000
1.082999999999981e+001	1.998042e+000	1.998042e+000
1.083999999999981e+001	1.998016e+000	1.998016e+000
1.084999999999981e+001	1.997989e+000	1.997989e+000
1.085999999999981e+001	1.997961e+000	1.997961e+000
1.086999999999981e+001	1.997932e+000	1.997932e+000
1.087999999999981e+001	1.997903e+000	1.997903e+000
1.088999999999981e+001	1.997873e+000	1.997873e+000
1.089999999999981e+001	1.997841e+000	1.997841e+000
1.090999999999981e+001	1.997809e+000	1.997809e+000
1.091999999999981e+001	1.997776e+000	1.997776e+000
1.092999999999981e+001	1.997741e+000	1.997741e+000
1.093999999999981e+001	1.997706e+000	1.997706e+000
1.094999999999981e+001	1.997670e+000	1.997670e+000
1.095999999999981e+001	1.997632e+000	1.997632e+000
1.096999999999981e+001	1.997594e+000	1.997594e+000
1.097999999999981e+001	1.997554e+000	1.997554e+000
1.098999999999981e+001	1.997512e+000	1.997512e+000
1.099999999999981e+001	1.997470e+000	1.997470e+000
1.100999999999981e+001	1.997426e+000	1.997426e+000
1.101999999999981e+001	1.997381e+000	1.997381e+000
1.102999999999981e+001	1.997335e+000	1.997335e+000
1.103999999999981e+001	1.997287e+000	1.997287e+000
1.104999999999981e+001	1.997237e+000	1.997237e+000
1.105999999999981e+001	1.997186e+000	1.997186e+000
1.106999999999981e+001	1.997134e+000	1.997134e+000
1.107999999999981e+001	1.997080e+000	1.997080e+000
1.108999999999981e+001	1.997024e+000	1.997024e+000
1.109999999999981e+001	1.996966e+000	1.996966e+000
1.110999999999981e+001	1.996907e+000	1.996907e+000
1.111999999999981e+001	1.996846e+000	1.996846e+000
1.112999999999981e+001	1.996783e+000	1.996783e+000
1.113999999999981e+001	1.996718e+000	1.996718e+000
1.114999999999981e+001	1.996651e+000	1.996651e+000
1.115999999999981e+001	1.996582e+000	1.996582e+000
1.116999999999981e+001	1.996511e+000	1.996511e+000
1.117999999999981e+001	1.996437e+000	1.996437e+000
1.118999999999981e+001	1.996361e+000	1.996361e+000
1.119999999999981e+001	1.996283e+000	1.996283e+000
1.120999999999981e+001	1.996203e+000	1.996203e+000
1.121999999999981e+001	1.996120e+000	1.996120e+000
1.122999999999981e+001	1.996035e+000	1.996035e+000
1.123999999999981e+001	1.995947e+000	1.995947e+000
1.124999999999981e+001	1.995856e+000	1.995856e+000
1.125999999999980e+001	1.995763e+000	1.995763e+000
1.126999999999980e+001	1.995666e+000	1.995666e+000
1.127999999999980e+001	1.995567e+000	1.995567e+000
1.128999999999980e+001	1.995465e+000	1.995465e+000
1.129999999999980e+001	1.995360e+000	1.995360e+000
1.130999999999980e+001	1.995251e+000	1.995251e+000
1.131999999999980e+001	1.995139e+000	1.995139e+000
1.132999999999980e+001	1.995024e+000	1.995024e+000
1.133999999999980e+001	1.994905e+000	1.994905e+000
1.134999999999980e+001	1.994783e+000	1.994783e+000
1.135999999999980e+001	1.994657e+000	1.994657e+000
1.136999999999980e+001	1.994527e+000	1.994527e+000
1.137999999999980e+001	1.994393e+000	1.994393e+000
1.138999999999980e+001	1.994256e+000	1.994256e+000
1.139999999999980e+001	1.994114e+000	1.994114e+000
1.140999999999980e+001	1.993968e+000	1.993968e+000
1.141999999999980e+001	1.993818e+000	1.993818e+000
1.142999999999980e+001	1.993663e+000	1.993663e+000
1.143999999999980e+001	1.993504e+000	1.993504e+000
1.144999999999980e+001	1.993340e+000	1.993340e+000
1.145999999999980e+001	1.993171e+000	1.993171e+000
1.146999999999980e+001	1.992998e+000	1.992998e+000
1.147999999999980e+001	1.992819e+000	1.992819e+000
1.148999999999980e+001	1.992635e+000	1.992635e+000
1.149999999999980e+001	1.992446e+000	1.992446e+000
1.150999999999980e+001	1.992251e+000	1.992251e+000
1.151999999999980e+001	1.992050e+000	1.992050e+000
1.152999999999980e+001	1.991844e+000	1.991844e+000
1.153999999999980e+001	1.991632e+000	1.991632e+000
1.154999999999980e+001	1.991414e+000	1.991414e+000
1.155999999999980e+001	1.991190e+000	1.991190e+000
1.156999999999980e+001	1.990959e+000	1.990959e+000
1.157999999999980e+001	1.990722e+000	1.990722e+000
1.158999999999980e+001	1.990478e+000	1.990478e+000
1.159999999999980e+001	1.990228e+000	1.990228e+000
1.160999999999980e+001	1.989970e+000	1.989970e+000
1.161999999999980e+001	1.989706e+000	1.989706e+000
1.162999999999980e+001	1.989434e+000	1.989434e+000
1.163999999999980e+001	1.989154e+000	1.989154e+000
1.164999999999980e+001	1.988867e+000	1.988867e+000
1.165999999999980e+001	1.988572e+000	1.988572e+000
1.166999999999980e+001	1.988269e+000	1.988269e+000
1.167999999999980e+001	1.987958e+000	1.987958e+000
1.168999999999980e+001	1.987639e+000	1.987639e+000
1.169999999999980e+001	1.987311e+000	1.987311e+000
1.170999999999980e+001	1.986975e+000	1.986975e+000
1.171999999999980e+001	1.986629e+000	1.986629e+000
1.172999999999979e+001	1.986275e+000	1.986275e+000
1.173999999999979e+001	1.985911e+000	1.985911e+000
1.174999999999979e+001	1.985538e+000	1.985538e+000
1.175999999999979e+001	1.985156e+000	1.985156e+000
1.176999999999979e+001	1.984763e+000	1.984763e+000
1.177999999999979e+001	1.984361e+000	1.984361e+000
1.178999999999979e+001	1.983949e+000	1.983949e+000
1.179999999999979e+001	1.983526e+000	1.983526e+000
1.180999999999979e+001	1.983093e+000	1.983093e+000
1.181999999999979e+001	1.982649e+000	1.982649e+000
1.182999999999979e+001	1.982194e+000	1.982194e+000
1.183999999999979e+001	1.981728e+000	1.981728e+000
1.184999999999979e+001	1.981251e+000	1.981251e+000
1.185999999999979e+001	1.980763e+000	1.980763e+000
1.186999999999979e+001	1.980263e+000	1.980263e+000
1.187999999999979e+001	1.979751e+000	1.979751e+000
1.188999999999979e+001	1.979227e+000	1.979227e+000
1.189999999999979e+001	1.978691e+000	1.978691e+000
1.190999999999979e+001	1.978143e+000	1.978143e+000
1.191999999999979e+001	1.977583e+000	1.977583e+000
1.192999999999979e+001	1.977009e+000	1.977009e+000
1.193999999999979e+001	1.976423e+000	1.976423e+000
1.194999999999979e+001	1.975824e+000	1.975824e+000
1.195999999999979e+001	1.975212e+000	1.975212e+000
1.196999999999979e+001	1.974587e+000	1.974587e+000
1.197999999999979e+001	1.973948e+000	1.973948e+000
1.198999999999979e+001	1.973296e+000	1.973296e+000
1.199999999999979e+001	1.972629e+000	1.972629e+000
1.200999999999979e+001	1.971949e+000	1.971949e+000
1.201999999999979e+001	1.971255e+000	1.971255e+000
1.202999999999979e+001	1.970547e+000	1.970547e+000
1.203999999999979e+001	1.969824e+000	1.969824e+000
1.204999999999979e+001	1.969087e+000	1.969087e+000
1.205999999999979e+001	1.968336e+000	1.968336e+000
1.206999999999979e+001	1.967570e+000	1.967570e+000
1.207999999999979e+001	1.966789e+000	1.966789e+000
1.208999999999979e+001	1.965993e+000	1.965993e+000
1.209999999999979e+001	1.965182e+000	1.965182e+000
1.210999999999979e+001	1.964356e+000	1.964356e+000
1.211999999999979e+001	1.963514e+000	1.963514e+000
1.212999999999979e+001	1.962658e+000	1.962658e+000
1.213999999999979e+001	1.961786e+000	1.961786e+000
1.214999999999979e+001	1.960899e+000	1.960899e+000
1.215999999999979e+001	1.959996e+000	1.959996e+000
1.216999999999979e+001	1.959077e+000	1.959077e+000
1.217999999999979e+001	1.958143e+000	1.958143e+000
1.218999999999979e+001	1.957193e+000	1.957193e+000
1.219999999999978e+001	1.956227e+000	1.956227e+000
1.220999999999978e+001	1.955245e+000	1.955245e+000
1.221999999999978e+001	1.954247e+000	1.954247e+000
1.222999999999978e+001	1.953234e+000	1.953234e+000
1.223999999999978e+001	1.952204e+000	1.952204e+000
1.224999999999978e+001	1.951159e+000	1.951159e+000
1.225999999999978e+001	1.950098e+000	1.950098e+000
1.226999999999978e+001	1.949020e+000	1.949020e+000
1.227999999999978e+001	1.947927e+000	1.947927e+000
1.228999999999978e+001	1.946817e+000	1.946817e+000
1.229999999999978e+001	1.945691e+000	1.945691e+000
1.230999999999978e+001	1.944550e+000	1.944550e+000
1.231999999999978e+001	1.943392e+000	1.943392e+000
1.232999999999978e+001	1.942218e+000	1.942218e+000
1.233999999999978e+001	1.941028e+000	1.941028e+000
1.234999999999978e+001	1.939823e+000	1.939823e+000
1.235999999999978e+001	1.938601e+000	1.938601e+000
1.236999999999978e+001	1.937364e+000	1.937364e+000
1.237999999999978e+001	1.936110e+000	1.936110e+000
1.238999999999978e+001	1.934841e+000	1.934841e+000
1.239999999999978e+001	1.933556e+000	1.933556e+000
1.240999999999978e+001	1.932255e+000	1.932255e+000
1.241999999999978e+001	1.930939e+000	1.930939e+000
1.242999999999978e+001	1.929607e+000	1.929607e+000
1.243999999999978e+001	1.928260e+000	1.928260e+000
1.244999999999978e+001	1.926897e+000	1.926897e+000
1.245999999999978e+001	1.925518e+000	1.925518e+000
1.246999999999978e+001	1.924125e+000	1.924125e+000
1.247999999999978e+001	1.922716e+000	1.922716e+000
1.248999999999978e+001	1.921292e+000	1.921292e+000
1.249999999999978e+001	1.919853e+000	1.919853e+000
1.250999999999978e+001	1.918399e+000	1.918399e+000
1.251999999999978e+001	1.916930e+000	1.916930e+000
1.252999999999978e+001	1.915446e+000	1.915446e+000
1.253999999999978e+001	1.913947e+000	1.913947e+000
1.254999999999978e+001	1.912434e+000	1.912434e+000
1.255999999999978e+001	1.910907e+000	1.910907e+000
1.256999999999978e+001	1.909365e+000	1.909365e+000
1.257999999999978e+001	1.907809e+000	1.907809e+000
1.258999999999978e+001	1.906238e+000	1.906238e+000
1.259999999999978e+001	1.904654e+000	1.904654e+000
1.260999999999978e+001	1.903056e+000	1.903056e+000
1.261999999999978e+001	1.901444e+000	1.901444e+000
1.262999999999978e+001	1.899818e+000	1.899818e+000
1.263999999999978e+001	1.898178e+000	1.898178e+000
1.264999999999978e+001	1.896526e+000	1.896526e+000
1.265999999999978e+001	1.894859e+000	1.894859e+000
1.266999999999977e+001	1.893180e+000	1.893180e+000
1.267999999999977e+001	1.891488e+000	1.891488e+000
1.268999999999977e+001	1.889782e+000	1.889782e+000
1.269999999999977e+001	1.888064e+000	1.888064e+000
1.270999999999977e+001	1.886333e+000	1.886333e+000
1.271999999999977e+001	1.884590e+000	1.884590e+000
1.272999999999977e+001	1.882834e+000	1.882834e+000
1.273999999999977e+001	1.881065e+000	1.881065e+000
1.274999999999977e+001	1.879285e+000	1.879285e+000
1.275999999999977e+001	1.877493e+000	1.877493e+000
1.276999999999977e+001	1.875688e+000	1.875688e+000
1.277999999999977e+001	1.873872e+000	1.873872e+000
1.278999999999977e+001	1.872045e+000	1.872045e+000
1.279999999999977e+001	1.870206e+000	1.870206e+000
1.280999999999977e+001	1.868355e+000	1.868355e+000
1.281999999999977e+001	1.866493e+000	1.866493e+000
1.282999999999977e+001	1.864620e+000	1.864620e+000
1.283999999999977e+001	1.862737e+000	1.862737e+000
1.284999999999977e+001	1.860842e+000	1.860842e+000
1.285999999999977e+001	1.858937e+000	1.858937e+000
1.286999999999977e+001	1.857021e+000	1.857021e+000
1.287999999999977e+001	1.855095e+000	1.855095e+000
1.288999999999977e+001	1.853158e+000	1.853158e+000
1.289999999999977e+001	1.851212e+000	1.851212e+000
1.290999999999977e+001	1.849255e+000	1.849255e+000
1.291999999999977e+001	1.847289e+000	1.847289e+000
1.292999999999977e+001	1.845313e+000	1.845313e+000
1.293999999999977e+001	1.843328e+000	1.843328e+000
1.294999999999977e+001	1.841332e+000	1.841332e+000
1.295999999999977e+001	1.839328e+000	1.839328e+000
1.296999999999977e+001	1.837315e+000	1.837315e+000
1.297999999999977e+001	1.835292e+000	1.835292e+000
1.298999999999977e+001	1.833261e+000	1.833261e+000
1.299999999999977e+001	1.831221e+000	1.831221e+000
1.300999999999977e+001	1.829172e+000	1.829172e+000
1.301999999999977e+001	1.827115e+000	1.827115e+000
1.302999999999977e+001	1.825049e+000	1.825049e+000
1.303999999999977e+001	1.822975e+000	1.822975e+000
1.304999999999977e+001	1.820893e+000	1.820893e+000
1.305999999999977e+001	1.818804e+000	1.818804e+000
1.306999999999977e+001	1.816706e+000	1.816706e+000
1.307999999999977e+001	1.814601e+000	1.814601e+000
1.308999999999977e+001	1.812488e+000	1.812488e+000
1.309999999999977e+001	1.810368e+000	1.810368e+000
1.310999999999977e+001	1.808241e+000	1.808241e+000
1.311999999999977e+001	1.806106e+000	1.806106e+000
1.312999999999977e+001	1.803965e+000	1.803965e+000
1.313999999999976e+001	1.801816e+000	1.801816e+000
1.314999999999976e+001	1.799661e+000	1.799661e+000
1.315999999999976e+001	1.797500e+000	1.797500e+000
1.316999999999976e+001	1.795332e+000	1.795332e+000
1.317999999999976e+001	1.793157e+000	1.793157e+000
1.318999999999976e+001	1.790977e+000	1.790977e+000
1.319999999999976e+001	1.788790e+000	1.788790e+000
1.320999999999976e+001	1.786597e+000	1.786597e+000
1.321999999999976e+001	1.784399e+000	1.784399e+000
1.322999999999976e+001	1.782195e+000	1.782195e+000
1.323999999999976e+001	1.779985e+000	1.779985e+000
1.324999999999976e+001	1.777770e+000	1.777770e+000
1.325999999999976e+001	1.775550e+000	1.775550e+000
1.326999999999976e+001	1.773325e+000	1.773325e+000
1.327999999999976e+001	1.771094e+000	1.771094e+000
1.328999999999976e+001	1.768859e+000	1.768859e+000
1.329999999999976e+001	1.766619e+000	1.766619e+000
1.330999999999976e+001	1.764375e+000	1.764375e+000
1.331999999999976e+001	1.762126e+000	1.762126e+000
1.332999999999976e+001	1.759873e+000	1.759873e+000
1.333999999999976e+001	1.757615e+000	1.757615e+000
1.334999999999976e+001	1.755354e+000	1.755354e+000
1.335999999999976e+001	1.753088e+000	1.753088e+000
1.336999999999976e+001	1.750819e+000	1.750819e+000
1.337999999999976e+001	1.748546e+000	1.748546e+000
1.338999999999976e+001	1.746270e+000	1.746270e+000
1.339999999999976e+001	1.743990e+000	1.743990e+000
1.340999999999976e+001	1.741707e+000	1.741707e+000
1.341999999999976e+001	1.739421e+000	1.739421e+000
1.342999999999976e+001	1.737132e+000	1.737132e+000
1.343999999999976e+001	1.734841e+000	1.734841e+000
1.344999999999976e+001	1.732546e+000	1.732546e+000
1.345999999999976e+001	1.730249e+000	1.730249e+000
1.346999999999976e+001	1.727950e+000	1.727950e+000
1.347999999999976e+001	1.725648e+000	1.725648e+000
1.348999999999976e+001	1.723345e+000	1.723345e+000
1.349999999999976e+001	1.721039e+000	1.721039e+000
1.350999999999976e+001	1.718731e+000	1.718731e+000
1.351999999999976e+001	1.716422e+000	1.716422e+000
1.352999999999976e+001	1.714112e+000	1.714112e+000
1.353999999999976e+001	1.711800e+000	1.711800e+000
1.354999999999976e+001	1.709487e+000	1.709487e+000
1.355999999999976e+001	1.707172e+000	1.707172e+000
1.356999999999976e+001	1.704857e+000	1.704857e+000
1.357999999999976e+001	1.702542e+000	1.702542e+000
1.358999999999976e+001	1.700225e+000	1.700225e+000
1.359999999999976e+001	1.697908e+000	1.697908e+000
1.360999999999975e+001	1.695591e+000	1.695591e+000
1.361999999999975e+001	1.693274e+000	1.693274e+000
1.362999999999975e+001	1.690957e+000	1.690957e+000
1.363999999999975e+001	1.688640e+000	1.688640e+000
1.364999999999975e+001	1.686324e+000	1.686324e+000
1.365999999999975e+001	1.684008e+000	1.684008e+000
1.366999999999975e+001	1.681693e+000	1.681693e+000
1.367999999999975e+001	1.679379e+000	1.679379e+000
1.368999999999975e+001	1.677066e+000	1.677066e+000
1.369999999999975e+001	1.674755e+000	1.674755e+000
1.370999999999975e+001	1.672444e+000	1.672444e+000
1.371999999999975e+001	1.670136e+000	1.670136e+000
1.372999999999975e+001	1.667829e+000	1.667829e+000
1.373999999999975e+001	1.665525e+000	1.665525e+000
1.374999999999975e+001	1.663223e+000	1.663223e+000
1.375999999999975e+001	1.660923e+000	1.660923e+000
1.376999999999975e+001	1.658626e+000	1.658626e+000
1.377999999999975e+001	1.656332e+000	1.656332e+000
1.378999999999975e+001	1.654041e+000	1.654041e+000
1.379999999999975e+001	1.651753e+000	1.651753e+000
1.380999999999975e+001	1.649469e+000	1.649469e+000
1.381999999999975e+001	1.647189e+000	1.647189e+000
1.382999999999975e+001	1.644913e+000	1.644913e+000
1.383999999999975e+001	1.642641e+000	1.642641e+000
1.384999999999975e+001	1.640373e+000	1.640373e+000
1.385999999999975e+001	1.638110e+000	1.638110e+000
1.386999999999975e+001	1.635852e+000	1.635852e+000
1.387999999999975e+001	1.633600e+000	1.633600e+000
1.388999999999975e+001	1.631353e+000	1.631353e+000
1.389999999999975e+001	1.629112e+000	1.629112e+000
1.390999999999975e+001	1.626877e+000	1.626877e+000
1.391999999999975e+001	1.624648e+000	1.624648e+000
1.392999999999975e+001	1.622426e+000	1.622426e+000
1.393999999999975e+001	1.620211e+000	1.620211e+000
1.394999999999975e+001	1.618003e+000	1.618003e+000
1.395999999999975e+001	1.615802e+000	1.615802e+000
1.396999999999975e+001	1.613610e+000	1.613610e+000
1.397999999999975e+001	1.611425e+000	1.611425e+000
1.398999999999975e+001	1.609249e+000	1.609249e+000
1.399999999999975e+001	1.607083e+000	1.607083e+000
1.400999999999975e+001	1.604925e+000	1.604925e+000
1.401999999999975e+001	1.602777e+000	1.602777e+000
1.402999999999975e+001	1.600639e+000	1.600639e+000
1.403999999999975e+001	1.598511e+000	1.598511e+000
1.404999999999975e+001	1.596394e+000	1.596394e+000
1.405999999999975e+001	1.594288e+000	1.594288e+000
1.406999999999974e+001	1.592193e+000	1.592193e+000
1.407999999999974e+001	1.590111e+000	1.590111e+000
1.408999999999974e+001	1.588041e+000	1.588041e+000
1.409999999999974e+001	1.585983e+000	1.585983e+000
1.410999999999974e+001	1.583939e+000	1.583939e+000
1.411999999999974e+001	1.581909e+000	1.581909e+000
1.412999999999974e+001	1.579893e+000	1.579893e+000
1.413999999999974e+001	1.577891e+000	1.577891e+000
1.414999999999974e+001	1.575905e+000	1.575905e+000
1.415999999999974e+001	1.573934e+000	1.573934e+000
1.416999999999974e+001	1.571980e+000	1.571980e+000
1.417999999999974e+001	1.570042e+000	1.570042e+000
1.418999999999974e+001	1.568122e+000	1.568122e+000
1.419999999999974e+001	1.566220e+000	1.566220e+000
1.420999999999974e+001	1.564335e+000	1.564335e+000
1.421999999999974e+001	1.562470e+000	1.562470e+000
1.422999999999974e+001	1.560625e+000	1.560625e+000
1.423999999999974e+001	1.558799e+000	1.558799e+000
1.424999999999974e+001	1.556995e+000	1.556995e+000
1.425999999999974e+001	1.555211e+000	1.555211e+000
1.426999999999974e+001	1.553450e+000	1.553450e+000
1.427999999999974e+001	1.551711e+000	1.551711e+000
1.428999999999974e+001	1.549996e+000	1.549996e+000
1.429999999999974e+001	1.548305e+000	1.548305e+000
1.430999999999974e+001	1.546638e+000	1.546638e+000
1.431999999999974e+001	1.544996e+000	1.544996e+000
1.432999999999974e+001	1.543380e+000	1.543380e+000
1.433999999999974e+001	1.541791e+000	1.541791e+000
1.434999999999974e+001	1.540229e+000	1.540229e+000
1.435999999999974e+001	1.538694e+000	1.538694e+000
1.436999999999974e+001	1.537188e+000	1.537188e+000
1.437999999999974e+001	1.535711e+000	1.535711e+000
1.438999999999974e+001	1.534264e+000	1.534264e+000
1.439999999999974e+001	1.532846e+000	1.532846e+000
1.440999999999974e+001	1.531460e+000	1.531460e+000
1.441999999999974e+001	1.530105e+000	1.530105e+000
1.442999999999974e+001	1.528782e+000	1.528782e+000
1.443999999999974e+001	1.527490e+000	1.527490e+000
1.444999999999974e+001	1.526232e+000	1.526232e+000
1.445999999999974e+001	1.525007e+000	1.525007e+000
1.446999999999974e+001	1.523816e+000	1.523816e+000
1.447999999999974e+001	1.522658e+000	1.522658e+000
1.448999999999974e+001	1.521534e+000	1.521534e+000
1.449999999999974e+001	1.520445e+000	1.520445e+000
1.450999999999974e+001	1.519390e+000	1.519390e+000
1.451999999999974e+001	1.518370e+000	1.518370e+000
1.452999999999974e+001	1.517385e+000	1.517385e+000
1.453999999999973e+001	1.516434e+000	1.516434e+000
1.454999999999973e+001	1.515518e+000	1.515518e+000
1.455999999999973e+001	1.514636e+000	1.514636e+000
1.456999999999973e+001	1.513788e+000	1.513788e+000
1.457999999999973e+001	1.512974e+000	1.512974e+000
1.458999999999973e+001	1.512193e+000	1.512193e+000
1.459999999999973e+001	1.511446e+000	1.511446e+000
1.460999999999973e+001	1.510731e+000	1.510731e+000
1.461999999999973e+001	1.510048e+000	1.510048e+000
1.462999999999973e+001	1.509397e+000	1.509397e+000
1.463999999999973e+001	1.508776e+000	1.508776e+000
1.464999999999973e+001	1.508185e+000	1.508185e+000
1.465999999999973e+001	1.507623e+000	1.507623e+000
1.466999999999973e+001	1.507090e+000	1.507090e+000
1.467999999999973e+001	1.506585e+000	1.506585e+000
1.468999999999973e+001	1.506106e+000	1.506106e+000
1.469999999999973e+001	1.505653e+000	1.505653e+000
1.470999999999973e+001	1.505225e+000	1.505225e+000
1.471999999999973e+001	1.504820e+000	1.504820e+000
1.472999999999973e+001	1.504439e+000	1.504439e+000
1.473999999999973e+001	1.504080e+000	1.504080e+000
1.474999999999973e+001	1.503742e+000	1.503742e+000
1.475999999999973e+001	1.503424e+000	1.503424e+000
1.476999999999973e+001	1.503125e+000	1.503125e+000
1.477999999999973e+001	1.502844e+000	1.502844e+000
1.478999999999973e+001	1.502581e+000	1.502581e+000
1.479999999999973e+001	1.502334e+000	1.502334e+000
1.480999999999973e+001	1.502103e+000	1.502103e+000
1.481999999999973e+001	1.501887e+000	1.501887e+000
1.482999999999973e+001	1.501684e+000	1.501684e+000
1.483999999999973e+001	1.501495e+000	1.501495e+000
1.484999999999973e+001	1.501318e+000	1.501318e+000
1.485999999999973e+001	1.501153e+000	1.501153e+000
1.486999999999973e+001	1.500999e+000	1.500999e+000
1.487999999999973e+001	1.500855e+000	1.500855e+000
1.488999999999973e+001	1.500721e+000	1.500721e+000
1.489999999999973e+001	1.500596e+000	1.500596e+000
1.490999999999973e+001	1.500480e+000	1.500480e+000
1.491999999999973e+001	1.500371e+000	1.500371e+000
1.492999999999973e+001	1.500270e+000	1.500270e+000
1.493999999999973e+001	1.500176e+000	1.500176e+000
1.494999999999973e+001	1.500089e+000	1.500089e+000
1.495999999999973e+001	1.500007e+000	1.500007e+000
1.496999999999973e+001	1.499931e+000	1.499931e+000
1.497999999999973e+001	1.499861e+000	1.499861e+000
1.498999999999973e+001	1.499795e+000	1.499795e+000
1.499999999999973e+001	1.499734e+000	1.499734e+000
1.500999999999972e+001	1.499677e+000	1.499677e+000
1.501999999999972e+001	1.499624e+000	1.499624e+000
1.502999999999972e+001	1.499575e+000	1.499575e+000
1.503999999999972e+001	1.499530e+000	1.499530e+000
1.504999999999972e+001	1.499487e+000	1.499487e+000
1.505999999999972e+001	1.499448e+000	1.499448e+000
1.506999999999972e+001	1.499411e+000	1.499411e+000
1.507999999999972e+001	1.499377e+000	1.499377e+000
1.508999999999972e+001	1.499345e+000	1.499345e+000
1.509999999999972e+001	1.499315e+000	1.499315e+000
1.510999999999972e+001	1.499287e+000	1.499287e+000
1.511999999999972e+001	1.499262e+000	1.499262e+000
1.512999999999972e+001	1.499238e+000	1.499238e+000
1.513999999999972e+001	1.499216e+000	1.499216e+000
1.514999999999972e+001	1.499195e+000	1.499195e+000
1.515999999999972e+001	1.499175e+000	1.499175e+000
1.516999999999972e+001	1.499157e+000	1.499157e+000
1.517999999999972e+001	1.499140e+000	1.499140e+000
1.518999999999972e+001	1.499125e+000	1.499125e+000
1.519999999999972e+001	1.499110e+000	1.499110e+000
1.520999999999972e+001	1.499096e+000	1.499096e+000
1.521999999999972e+001	1.499083e+000	1.499083e+000
1.522999999999972e+001	1.499071e+000	1.499071e+000
1.523999999999972e+001	1.499059e+000	1.499059e+000
1.524999999999972e+001	1.499049e+000	1.499049e+000
1.525999999999972e+001	1.499039e+000	1.499039e+000
1.526999999999972e+001	1.499029e+000	1.499029e+000
1.527999999999972e+001	1.499020e+000	1.499020e+000
1.528999999999972e+001	1.499012e+000	1.499012e+000
1.529999999999972e+001	1.499004e+000	1.499004e+000
1.530999999999972e+001	1.498996e+000	1.498996e+000
1.531999999999972e+001	1.498989e+000	1.498989e+000
1.532999999999972e+001	1.498983e+000	1.498983e+000
1.533999999999972e+001	1.498976e+000	1.498976e+000
1.534999999999972e+001	1.498970e+000	1.498970e+000
1.535999999999972e+001	1.498964e+000	1.498964e+000
1.536999999999972e+001	1.498959e+000	1.498959e+000
1.537999999999972e+001	1.498953e+000	1.498953e+000
1.538999999999972e+001	1.498948e+000	1.498948e+000
1.539999999999972e+001	1.498943e+000	1.498943e+000
1.540999999999972e+001	1.498939e+000	1.498939e+000
1.541999999999972e+001	1.498934e+000	1.498934e+000
1.542999999999972e+001	1.498930e+000	1.498930e+000
1.543999999999972e+001	1.498925e+000	1.498925e+000
1.544999999999972e+001	1.498921e+000	1.498921e+000
1.545999999999972e+001	1.498917e+000	1.498917e+000
